Date,Resource_ID,Resource_Name,Resource_Type,Quantity_Used,Lab_Department,Usage_Frequency,Reorder_Level,Max_Stock,Stock_Level
2025-10-17,R001,Ethanol 95%,Chemical,8,Microbiology,High,50,500,97
2025-10-18,R004,Hydrochloric Acid 1M,Chemical,10,Microbiology,Medium,30,100,36
2025-10-18,R001,Ethanol 95%,Chemical,6,Analytical Chemistry,High,50,500,91
2025-10-18,R005,Acetone,Chemical,9,Pathology,High,40,300,101
2025-10-19,R005,Acetone,Chemical,8,Biochemistry,High,40,300,93
2025-10-19,R007,Centrifuge Tubes,Consumable,8,Microbiology,High,25,250,167
2025-10-19,R004,Hydrochloric Acid 1M,Chemical,10,Pathology,Medium,30,100,100
2025-10-19,R006,Microscope Slides,Consumable,3,Analytical Chemistry,Medium,10,100,77
2025-10-19,R006,Microscope Slides,Consumable,1,General AI Lab,Medium,10,100,76
2025-10-19,R007,Centrifuge Tubes,Consumable,11,Microbiology,High,25,250,156
2025-10-20,R004,Hydrochloric Acid 1M,Chemical,10,Biochemistry,Medium,30,100,93
2025-10-20,R010,Distilled Water (L),Chemical,23,Analytical Chemistry,Very High,100,1000,566
2025-10-20,R005,Acetone,Chemical,23,Pathology,High,40,300,73
2025-10-20,R004,Hydrochloric Acid 1M,Chemical,8,Pathology,Medium,30,100,88
2025-10-20,R002,Petri Dishes (Pack),Consumable,16,Pathology,High,20,200,34
2025-10-20,R008,Sodium Hydroxide 1M,Chemical,4,Pathology,Low,20,80,71
2025-10-20,R008,Sodium Hydroxide 1M,Chemical,7,General AI Lab,Low,20,80,67
2025-10-20,R010,Distilled Water (L),Chemical,35,Biochemistry,Very High,100,1000,534
2025-10-20,R007,Centrifuge Tubes,Consumable,7,Analytical Chemistry,High,25,250,152
2025-10-20,R007,Centrifuge Tubes,Consumable,10,Pathology,High,25,250,145
2025-10-20,R005,Acetone,Chemical,10,Biochemistry,High,40,300,66
2025-10-20,R007,Centrifuge Tubes,Consumable,21,Analytical Chemistry,High,25,250,127
2025-10-20,R004,Hydrochloric Acid 1M,Chemical,7,General AI Lab,Medium,30,100,84
2025-10-20,R002,Petri Dishes (Pack),Consumable,18,Pathology,High,20,200,200
2025-10-20,R004,Hydrochloric Acid 1M,Chemical,12,Microbiology,Medium,30,100,75
2025-10-20,R004,Hydrochloric Acid 1M,Chemical,7,General AI Lab,Medium,30,100,71
2025-10-20,R003,Pipette Tips (Box),Consumable,11,Microbiology,Medium,15,150,129
2025-10-20,R006,Microscope Slides,Consumable,9,Biochemistry,Medium,10,100,70
2025-10-20,R004,Hydrochloric Acid 1M,Chemical,4,Biochemistry,Medium,30,100,70
2025-10-20,R004,Hydrochloric Acid 1M,Chemical,6,Microbiology,Medium,30,100,67
2025-10-20,R003,Pipette Tips (Box),Consumable,13,General AI Lab,Medium,15,150,119
2025-10-20,R002,Petri Dishes (Pack),Consumable,20,Microbiology,High,20,200,183
2025-10-21,R001,Ethanol 95%,Chemical,5,Pathology,High,50,500,86
2025-10-21,R003,Pipette Tips (Box),Consumable,5,General AI Lab,Medium,15,150,114
2025-10-21,R001,Ethanol 95%,Chemical,13,Microbiology,High,50,500,73
2025-10-21,R004,Hydrochloric Acid 1M,Chemical,4,Pathology,Medium,30,100,63
2025-10-21,R001,Ethanol 95%,Chemical,14,Pathology,High,50,500,59
2025-10-21,R009,Gloves (Box),Consumable,17,Analytical Chemistry,High,50,400,214
2025-10-21,R007,Centrifuge Tubes,Consumable,10,Analytical Chemistry,High,25,250,117
2025-10-21,R010,Distilled Water (L),Chemical,15,Biochemistry,Very High,100,1000,519
2025-10-21,R010,Distilled Water (L),Chemical,9,Pathology,Very High,100,1000,510
2025-10-21,R006,Microscope Slides,Consumable,3,Pathology,Medium,10,100,67
2025-10-21,R007,Centrifuge Tubes,Consumable,14,Analytical Chemistry,High,25,250,103
2025-10-21,R009,Gloves (Box),Consumable,7,Analytical Chemistry,High,50,400,207
2025-10-21,R007,Centrifuge Tubes,Consumable,16,Analytical Chemistry,High,25,250,87
2025-10-21,R008,Sodium Hydroxide 1M,Chemical,3,Pathology,Low,20,80,64
2025-10-21,R009,Gloves (Box),Consumable,17,Microbiology,High,50,400,190
2025-10-21,R007,Centrifuge Tubes,Consumable,17,Analytical Chemistry,High,25,250,70
2025-10-21,R004,Hydrochloric Acid 1M,Chemical,3,Biochemistry,Medium,30,100,60
2025-10-21,R001,Ethanol 95%,Chemical,2,General AI Lab,High,50,500,57
2025-10-21,R006,Microscope Slides,Consumable,8,Pathology,Medium,10,100,59
2025-10-22,R006,Microscope Slides,Consumable,3,Biochemistry,Medium,10,100,56
2025-10-22,R004,Hydrochloric Acid 1M,Chemical,8,Biochemistry,Medium,30,100,52
2025-10-22,R009,Gloves (Box),Consumable,5,Pathology,High,50,400,185
2025-10-22,R010,Distilled Water (L),Chemical,18,Biochemistry,Very High,100,1000,492
2025-10-22,R004,Hydrochloric Acid 1M,Chemical,1,Biochemistry,Medium,30,100,51
2025-10-22,R004,Hydrochloric Acid 1M,Chemical,5,Pathology,Medium,30,100,46
2025-10-22,R008,Sodium Hydroxide 1M,Chemical,5,Microbiology,Low,20,80,59
2025-10-22,R003,Pipette Tips (Box),Consumable,2,Analytical Chemistry,Medium,15,150,112
2025-10-22,R002,Petri Dishes (Pack),Consumable,14,Microbiology,High,20,200,169
2025-10-22,R007,Centrifuge Tubes,Consumable,7,Biochemistry,High,25,250,63
2025-10-22,R001,Ethanol 95%,Chemical,20,Biochemistry,High,50,500,500
2025-10-22,R008,Sodium Hydroxide 1M,Chemical,4,Microbiology,Low,20,80,55
2025-10-22,R001,Ethanol 95%,Chemical,3,Analytical Chemistry,High,50,500,497
2025-10-22,R005,Acetone,Chemical,4,Analytical Chemistry,High,40,300,62
2025-10-22,R002,Petri Dishes (Pack),Consumable,4,Pathology,High,20,200,165
2025-10-22,R003,Pipette Tips (Box),Consumable,8,Microbiology,Medium,15,150,104
2025-10-22,R003,Pipette Tips (Box),Consumable,5,Biochemistry,Medium,15,150,99
2025-10-22,R010,Distilled Water (L),Chemical,42,Biochemistry,Very High,100,1000,450
2025-10-22,R009,Gloves (Box),Consumable,15,Analytical Chemistry,High,50,400,170
2025-10-22,R007,Centrifuge Tubes,Consumable,14,General AI Lab,High,25,250,49
2025-10-22,R002,Petri Dishes (Pack),Consumable,18,Biochemistry,High,20,200,147
2025-10-22,R007,Centrifuge Tubes,Consumable,7,Pathology,High,25,250,42
2025-10-22,R001,Ethanol 95%,Chemical,5,Microbiology,High,50,500,492
2025-10-22,R009,Gloves (Box),Consumable,14,General AI Lab,High,50,400,156
2025-10-22,R005,Acetone,Chemical,15,Microbiology,High,40,300,47
2025-10-22,R002,Petri Dishes (Pack),Consumable,20,Analytical Chemistry,High,20,200,127
2025-10-22,R003,Pipette Tips (Box),Consumable,5,Biochemistry,Medium,15,150,94
2025-10-22,R007,Centrifuge Tubes,Consumable,11,Microbiology,High,25,250,31
2025-10-22,R005,Acetone,Chemical,11,General AI Lab,High,40,300,300
2025-10-23,R008,Sodium Hydroxide 1M,Chemical,4,Biochemistry,Low,20,80,51
2025-10-23,R001,Ethanol 95%,Chemical,12,Microbiology,High,50,500,480
2025-10-23,R009,Gloves (Box),Consumable,15,Biochemistry,High,50,400,141
2025-10-23,R008,Sodium Hydroxide 1M,Chemical,5,Pathology,Low,20,80,46
2025-10-23,R005,Acetone,Chemical,9,Analytical Chemistry,High,40,300,291
2025-10-23,R001,Ethanol 95%,Chemical,5,General AI Lab,High,50,500,475
2025-10-23,R006,Microscope Slides,Consumable,2,Microbiology,Medium,10,100,54
2025-10-23,R007,Centrifuge Tubes,Consumable,18,Analytical Chemistry,High,25,250,250
2025-10-23,R004,Hydrochloric Acid 1M,Chemical,6,Pathology,Medium,30,100,40
2025-10-23,R006,Microscope Slides,Consumable,6,Analytical Chemistry,Medium,10,100,48
2025-10-23,R010,Distilled Water (L),Chemical,32,Analytical Chemistry,Very High,100,1000,418
2025-10-23,R008,Sodium Hydroxide 1M,Chemical,4,Analytical Chemistry,Low,20,80,42
2025-10-23,R007,Centrifuge Tubes,Consumable,3,Analytical Chemistry,High,25,250,247
2025-10-23,R004,Hydrochloric Acid 1M,Chemical,9,Microbiology,Medium,30,100,31
2025-10-23,R010,Distilled Water (L),Chemical,7,Microbiology,Very High,100,1000,411
2025-10-24,R002,Petri Dishes (Pack),Consumable,12,General AI Lab,High,20,200,121
2025-10-24,R008,Sodium Hydroxide 1M,Chemical,7,Analytical Chemistry,Low,20,80,41
2025-10-24,R004,Hydrochloric Acid 1M,Chemical,16,General AI Lab,Medium,30,100,100
2025-10-24,R002,Petri Dishes (Pack),Consumable,18,Pathology,High,20,200,109
2025-10-24,R007,Centrifuge Tubes,Consumable,25,Pathology,High,25,250,228
2025-10-24,R002,Petri Dishes (Pack),Consumable,10,Analytical Chemistry,High,20,200,105
2025-10-24,R002,Petri Dishes (Pack),Consumable,17,Microbiology,High,20,200,94
2025-10-24,R004,Hydrochloric Acid 1M,Chemical,11,Pathology,Medium,30,100,95
2025-10-24,R010,Distilled Water (L),Chemical,23,Microbiology,Very High,100,1000,394
2025-10-24,R010,Distilled Water (L),Chemical,34,Biochemistry,Very High,100,1000,366
2025-10-24,R004,Hydrochloric Acid 1M,Chemical,10,Analytical Chemistry,Medium,30,100,91
2025-10-24,R006,Microscope Slides,Consumable,13,Analytical Chemistry,Medium,10,100,41
2025-10-24,R007,Centrifuge Tubes,Consumable,8,Biochemistry,High,25,250,226
2025-10-24,R007,Centrifuge Tubes,Consumable,10,Analytical Chemistry,High,25,250,222
2025-10-24,R001,Ethanol 95%,Chemical,18,Pathology,High,50,500,463
2025-10-24,R004,Hydrochloric Acid 1M,Chemical,16,Pathology,Medium,30,100,81
2025-10-24,R003,Pipette Tips (Box),Consumable,8,Microbiology,Medium,15,150,92
2025-10-24,R007,Centrifuge Tubes,Consumable,23,Microbiology,High,25,250,205
2025-10-24,R004,Hydrochloric Acid 1M,Chemical,9,General AI Lab,Medium,30,100,78
2025-10-24,R007,Centrifuge Tubes,Consumable,17,General AI Lab,High,25,250,194
2025-10-24,R001,Ethanol 95%,Chemical,12,Pathology,High,50,500,457
2025-10-24,R002,Petri Dishes (Pack),Consumable,17,General AI Lab,High,20,200,83
2025-10-24,R008,Sodium Hydroxide 1M,Chemical,8,Pathology,Low,20,80,39
2025-10-24,R002,Petri Dishes (Pack),Consumable,23,General AI Lab,High,20,200,66
2025-10-24,R004,Hydrochloric Acid 1M,Chemical,10,Biochemistry,Medium,30,100,74
2025-10-24,R010,Distilled Water (L),Chemical,56,General AI Lab,Very High,100,1000,316
2025-10-25,R007,Centrifuge Tubes,Consumable,12,Analytical Chemistry,High,25,250,182
2025-10-25,R007,Centrifuge Tubes,Consumable,20,Microbiology,High,25,250,162
2025-10-25,R005,Acetone,Chemical,3,General AI Lab,High,40,300,288
2025-10-25,R009,Gloves (Box),Consumable,8,Pathology,High,50,400,133
2025-10-25,R003,Pipette Tips (Box),Consumable,9,General AI Lab,Medium,15,150,83
2025-10-26,R003,Pipette Tips (Box),Consumable,10,Analytical Chemistry,Medium,15,150,73
2025-10-26,R003,Pipette Tips (Box),Consumable,1,General AI Lab,Medium,15,150,72
2025-10-26,R004,Hydrochloric Acid 1M,Chemical,8,Pathology,Medium,30,100,66
2025-10-26,R006,Microscope Slides,Consumable,5,General AI Lab,Medium,10,100,36
2025-10-26,R001,Ethanol 95%,Chemical,19,Pathology,High,50,500,438
2025-10-26,R004,Hydrochloric Acid 1M,Chemical,2,Pathology,Medium,30,100,64
2025-10-26,R006,Microscope Slides,Consumable,3,Analytical Chemistry,Medium,10,100,33
2025-10-27,R001,Ethanol 95%,Chemical,16,General AI Lab,High,50,500,425
2025-10-27,R004,Hydrochloric Acid 1M,Chemical,7,Biochemistry,Medium,30,100,60
2025-10-27,R008,Sodium Hydroxide 1M,Chemical,6,Biochemistry,Low,20,80,36
2025-10-27,R010,Distilled Water (L),Chemical,16,Pathology,Very High,100,1000,303
2025-10-27,R005,Acetone,Chemical,19,Biochemistry,High,40,300,272
2025-10-27,R006,Microscope Slides,Consumable,13,Microbiology,Medium,10,100,23
2025-10-27,R005,Acetone,Chemical,11,General AI Lab,High,40,300,264
2025-10-27,R002,Petri Dishes (Pack),Consumable,21,Analytical Chemistry,High,20,200,48
2025-10-27,R007,Centrifuge Tubes,Consumable,8,Biochemistry,High,25,250,157
2025-10-27,R006,Microscope Slides,Consumable,10,Pathology,Medium,10,100,16
2025-10-27,R006,Microscope Slides,Consumable,10,Pathology,Medium,10,100,100
2025-10-27,R004,Hydrochloric Acid 1M,Chemical,11,Analytical Chemistry,Medium,30,100,52
2025-10-27,R007,Centrifuge Tubes,Consumable,6,Analytical Chemistry,High,25,250,154
2025-10-27,R003,Pipette Tips (Box),Consumable,7,Biochemistry,Medium,15,150,68
2025-10-27,R005,Acetone,Chemical,23,Pathology,High,40,300,244
2025-10-27,R007,Centrifuge Tubes,Consumable,14,Biochemistry,High,25,250,143
2025-10-27,R001,Ethanol 95%,Chemical,22,Pathology,High,50,500,406
2025-10-27,R001,Ethanol 95%,Chemical,10,Pathology,High,50,500,399
2025-10-28,R005,Acetone,Chemical,16,Analytical Chemistry,High,40,300,228
2025-10-28,R010,Distilled Water (L),Chemical,16,Pathology,Very High,100,1000,287
2025-10-28,R008,Sodium Hydroxide 1M,Chemical,3,Microbiology,Low,20,80,33
2025-10-28,R008,Sodium Hydroxide 1M,Chemical,4,Analytical Chemistry,Low,20,80,29
2025-10-28,R010,Distilled Water (L),Chemical,41,General AI Lab,Very High,100,1000,246
2025-10-28,R009,Gloves (Box),Consumable,9,Microbiology,High,50,400,124
2025-10-28,R002,Petri Dishes (Pack),Consumable,5,Pathology,High,20,200,43
2025-10-28,R001,Ethanol 95%,Chemical,5,Microbiology,High,50,500,394
2025-10-28,R002,Petri Dishes (Pack),Consumable,16,Pathology,High,20,200,27
2025-10-28,R006,Microscope Slides,Consumable,8,Biochemistry,Medium,10,100,92
2025-10-28,R007,Centrifuge Tubes,Consumable,17,Analytical Chemistry,High,25,250,126
2025-10-28,R001,Ethanol 95%,Chemical,5,Biochemistry,High,50,500,389
2025-10-28,R003,Pipette Tips (Box),Consumable,7,Biochemistry,Medium,15,150,61
2025-10-28,R006,Microscope Slides,Consumable,10,Pathology,Medium,10,100,82
2025-10-28,R001,Ethanol 95%,Chemical,5,General AI Lab,High,50,500,384
2025-10-28,R003,Pipette Tips (Box),Consumable,1,Microbiology,Medium,15,150,60
2025-10-28,R003,Pipette Tips (Box),Consumable,7,Pathology,Medium,15,150,53
2025-10-28,R010,Distilled Water (L),Chemical,16,Pathology,Very High,100,1000,230
2025-10-29,R009,Gloves (Box),Consumable,10,Microbiology,High,50,400,114
2025-10-29,R002,Petri Dishes (Pack),Consumable,5,General AI Lab,High,20,200,22
2025-10-29,R003,Pipette Tips (Box),Consumable,7,Microbiology,Medium,15,150,46
2025-10-29,R008,Sodium Hydroxide 1M,Chemical,3,General AI Lab,Low,20,80,26
2025-10-29,R009,Gloves (Box),Consumable,11,General AI Lab,High,50,400,103
2025-10-29,R008,Sodium Hydroxide 1M,Chemical,2,General AI Lab,Low,20,80,24
2025-10-29,R004,Hydrochloric Acid 1M,Chemical,3,Microbiology,Medium,30,100,49
2025-10-29,R004,Hydrochloric Acid 1M,Chemical,5,Microbiology,Medium,30,100,44
2025-10-29,R001,Ethanol 95%,Chemical,6,General AI Lab,High,50,500,378
2025-10-29,R005,Acetone,Chemical,13,General AI Lab,High,40,300,215
2025-10-29,R003,Pipette Tips (Box),Consumable,1,General AI Lab,Medium,15,150,45
2025-10-29,R002,Petri Dishes (Pack),Consumable,7,General AI Lab,High,20,200,200
2025-10-29,R009,Gloves (Box),Consumable,5,Biochemistry,High,50,400,98
2025-10-29,R008,Sodium Hydroxide 1M,Chemical,3,Microbiology,Low,20,80,21
2025-10-29,R002,Petri Dishes (Pack),Consumable,18,General AI Lab,High,20,200,182
2025-10-29,R009,Gloves (Box),Consumable,18,Pathology,High,50,400,80
2025-10-29,R001,Ethanol 95%,Chemical,14,General AI Lab,High,50,500,364
2025-10-29,R009,Gloves (Box),Consumable,7,Pathology,High,50,400,73
2025-10-29,R002,Petri Dishes (Pack),Consumable,12,Microbiology,High,20,200,170
2025-10-30,R007,Centrifuge Tubes,Consumable,2,General AI Lab,High,25,250,124
2025-10-30,R004,Hydrochloric Acid 1M,Chemical,2,Analytical Chemistry,Medium,30,100,42
2025-10-30,R002,Petri Dishes (Pack),Consumable,19,Microbiology,High,20,200,151
2025-10-30,R009,Gloves (Box),Consumable,15,Microbiology,High,50,400,58
2025-10-30,R006,Microscope Slides,Consumable,2,Analytical Chemistry,Medium,10,100,80
2025-10-30,R007,Centrifuge Tubes,Consumable,5,Microbiology,High,25,250,119
2025-10-30,R004,Hydrochloric Acid 1M,Chemical,5,Microbiology,Medium,30,100,37
2025-10-30,R002,Petri Dishes (Pack),Consumable,14,Biochemistry,High,20,200,137
2025-10-30,R010,Distilled Water (L),Chemical,15,Pathology,Very High,100,1000,215
2025-10-30,R003,Pipette Tips (Box),Consumable,9,Analytical Chemistry,Medium,15,150,36
2025-10-30,R006,Microscope Slides,Consumable,5,Biochemistry,Medium,10,100,75
2025-10-30,R006,Microscope Slides,Consumable,10,General AI Lab,Medium,10,100,65
2025-10-30,R003,Pipette Tips (Box),Consumable,6,Pathology,Medium,15,150,30
2025-10-30,R003,Pipette Tips (Box),Consumable,9,Biochemistry,Medium,15,150,21
2025-10-30,R002,Petri Dishes (Pack),Consumable,10,Biochemistry,High,20,200,127
2025-10-30,R010,Distilled Water (L),Chemical,39,General AI Lab,Very High,100,1000,176
2025-10-30,R004,Hydrochloric Acid 1M,Chemical,2,Microbiology,Medium,30,100,35
2025-10-30,R004,Hydrochloric Acid 1M,Chemical,1,Biochemistry,Medium,30,100,34
2025-10-30,R003,Pipette Tips (Box),Consumable,10,General AI Lab,Medium,15,150,150
2025-10-30,R004,Hydrochloric Acid 1M,Chemical,10,Analytical Chemistry,Medium,30,100,100
2025-10-30,R003,Pipette Tips (Box),Consumable,5,Biochemistry,Medium,15,150,145
2025-10-30,R007,Centrifuge Tubes,Consumable,4,General AI Lab,High,25,250,115
2025-10-30,R005,Acetone,Chemical,10,Pathology,High,40,300,205
2025-10-30,R003,Pipette Tips (Box),Consumable,7,Pathology,Medium,15,150,138
2025-10-30,R002,Petri Dishes (Pack),Consumable,10,Pathology,High,20,200,117
2025-10-30,R005,Acetone,Chemical,6,General AI Lab,High,40,300,199
2025-10-31,R008,Sodium Hydroxide 1M,Chemical,10,General AI Lab,Low,20,80,80
2025-10-31,R002,Petri Dishes (Pack),Consumable,10,Biochemistry,High,20,200,113
2025-10-31,R002,Petri Dishes (Pack),Consumable,13,General AI Lab,High,20,200,106
2025-10-31,R009,Gloves (Box),Consumable,23,Microbiology,High,50,400,400
2025-10-31,R007,Centrifuge Tubes,Consumable,24,Biochemistry,High,25,250,97
2025-10-31,R009,Gloves (Box),Consumable,11,Pathology,High,50,400,395
2025-10-31,R002,Petri Dishes (Pack),Consumable,19,Biochemistry,High,20,200,93
2025-10-31,R007,Centrifuge Tubes,Consumable,25,Analytical Chemistry,High,25,250,78
2025-10-31,R004,Hydrochloric Acid 1M,Chemical,15,General AI Lab,Medium,30,100,91
2025-10-31,R001,Ethanol 95%,Chemical,22,Biochemistry,High,50,500,348
2025-10-31,R009,Gloves (Box),Consumable,15,Biochemistry,High,50,400,386
2025-10-31,R007,Centrifuge Tubes,Consumable,18,Microbiology,High,25,250,66
2025-10-31,R001,Ethanol 95%,Chemical,14,Microbiology,High,50,500,340
2025-10-31,R005,Acetone,Chemical,10,Analytical Chemistry,High,40,300,195
2025-10-31,R001,Ethanol 95%,Chemical,10,Analytical Chemistry,High,50,500,336
2025-10-31,R009,Gloves (Box),Consumable,17,Analytical Chemistry,High,50,400,375
2025-10-31,R002,Petri Dishes (Pack),Consumable,24,Analytical Chemistry,High,20,200,75
2025-10-31,R010,Distilled Water (L),Chemical,29,General AI Lab,Very High,100,1000,153
2025-10-31,R005,Acetone,Chemical,11,Microbiology,High,40,300,190
2025-10-31,R003,Pipette Tips (Box),Consumable,12,Pathology,Medium,15,150,132
2025-10-31,R003,Pipette Tips (Box),Consumable,12,General AI Lab,Medium,15,150,126
2025-10-31,R009,Gloves (Box),Consumable,20,Pathology,High,50,400,361
2025-10-31,R010,Distilled Water (L),Chemical,19,Analytical Chemistry,Very High,100,1000,140
2025-10-31,R003,Pipette Tips (Box),Consumable,9,Pathology,Medium,15,150,123
2025-10-31,R010,Distilled Water (L),Chemical,28,Microbiology,Very High,100,1000,118
2025-10-31,R007,Centrifuge Tubes,Consumable,24,Biochemistry,High,25,250,48
2025-10-31,R006,Microscope Slides,Consumable,10,General AI Lab,Medium,10,100,61
2025-10-31,R007,Centrifuge Tubes,Consumable,22,Biochemistry,High,25,250,32
2025-10-31,R008,Sodium Hydroxide 1M,Chemical,9,Pathology,Low,20,80,77
2025-10-31,R001,Ethanol 95%,Chemical,24,Biochemistry,High,50,500,318
2025-11-01,R001,Ethanol 95%,Chemical,20,Pathology,High,50,500,298
2025-11-01,R004,Hydrochloric Acid 1M,Chemical,5,General AI Lab,Medium,30,100,86
2025-11-01,R005,Acetone,Chemical,10,Biochemistry,High,40,300,180
2025-11-01,R005,Acetone,Chemical,11,Pathology,High,40,300,169
2025-11-01,R004,Hydrochloric Acid 1M,Chemical,9,Microbiology,Medium,30,100,77
2025-11-01,R003,Pipette Tips (Box),Consumable,10,Analytical Chemistry,Medium,15,150,113
2025-11-01,R006,Microscope Slides,Consumable,1,Pathology,Medium,10,100,60
2025-11-02,R008,Sodium Hydroxide 1M,Chemical,5,Pathology,Low,20,80,72
2025-11-02,R001,Ethanol 95%,Chemical,13,Microbiology,High,50,500,285
2025-11-02,R010,Distilled Water (L),Chemical,34,Analytical Chemistry,Very High,100,1000,1000
2025-11-03,R003,Pipette Tips (Box),Consumable,12,Pathology,Medium,15,150,104
2025-11-03,R009,Gloves (Box),Consumable,20,Microbiology,High,50,400,344
2025-11-03,R001,Ethanol 95%,Chemical,9,Biochemistry,High,50,500,279
2025-11-03,R006,Microscope Slides,Consumable,13,Biochemistry,Medium,10,100,50
2025-11-03,R001,Ethanol 95%,Chemical,15,Pathology,High,50,500,267
2025-11-03,R008,Sodium Hydroxide 1M,Chemical,6,Analytical Chemistry,Low,20,80,69
2025-11-03,R010,Distilled Water (L),Chemical,8,Pathology,Very High,100,1000,995
2025-11-03,R002,Petri Dishes (Pack),Consumable,25,Pathology,High,20,200,53
2025-11-03,R008,Sodium Hydroxide 1M,Chemical,4,Pathology,Low,20,80,68
2025-11-03,R004,Hydrochloric Acid 1M,Chemical,13,Biochemistry,Medium,30,100,67
2025-11-03,R009,Gloves (Box),Consumable,12,Microbiology,High,50,400,335
2025-11-03,R003,Pipette Tips (Box),Consumable,10,Analytical Chemistry,Medium,15,150,97
2025-11-03,R002,Petri Dishes (Pack),Consumable,23,Analytical Chemistry,High,20,200,33
2025-11-03,R002,Petri Dishes (Pack),Consumable,13,Biochemistry,High,20,200,23
